Nondimensionalised mobility scalars, generated 05/09/2023 22:40:01. Time to generate 3h02m42s
             s'          lambda           gamma              xa              ya              yb              xc              yc              xg              yg              yh              xm              ym              zm 
 3.90000000e+00  1.00000000e-01  0.00000000e+00  9.99891527e-01  9.99997094e-01  6.04767435e-06  9.99999933e-01  9.99961275e-01  7.95766568e-05 -3.21360472e-06 -2.09353069e-05  1.00014023e+00  1.00002748e+00  1.00000054e+00
 3.90000000e+00  1.00000000e-01  1.00000000e+00  6.48218911e-01  3.75236425e-01 -1.08674493e-01  1.01325361e-01 -5.06474350e-02 -2.35723974e-01 -1.20046495e-02  1.26665028e-01  3.73318647e-04 -1.64369030e-04 -2.22428653e-05
 4.00000000e+00  1.00000000e-01  0.00000000e+00  9.99899260e-01  9.99997624e-01  5.06343682e-06  9.99999945e-01  9.99966743e-01  7.23250129e-05 -2.76302183e-06 -1.84617416e-05  1.00012473e+00  1.00002486e+00  1.00000042e+00
 4.00000000e+00  1.00000000e-01  1.00000000e+00  6.34464748e-01  3.64623520e-01 -1.03308109e-01  9.39143580e-02 -4.69453673e-02 -2.25767312e-01 -1.08486601e-02  1.17399567e-01  3.52100981e-04 -1.56414788e-04 -1.95980362e-05
 4.10000000e+00  1.00000000e-01  0.00000000e+00  9.99906423e-01  9.99998047e-01  4.25811466e-06  9.99999955e-01  9.99971330e-01  6.57635138e-05 -2.38003685e-06 -1.63006910e-05  1.00011101e+00  1.00002246e+00  1.00000033e+00
 4.10000000e+00  1.00000000e-01  1.00000000e+00  6.21209714e-01  3.54615249e-01 -9.83297146e-02  8.72088157e-02 -4.35951815e-02 -2.16374681e-01 -9.82850703e-03  1.09016312e-01  3.32206583e-04 -1.48751419e-04 -1.73217702e-05
 4.20000000e+00  1.00000000e-01  0.00000000e+00  9.99913048e-01  9.99998387e-01  3.59592774e-06  9.99999963e-01  9.99975196e-01  5.98336211e-05 -2.05420493e-06 -1.44126726e-05  1.00009889e+00  1.00002028e+00  1.00000026e+00
 4.20000000e+00  1.00000000e-01  1.00000000e+00  6.08433778e-01  3.45160423e-01 -9.37027679e-02  8.11267506e-02 -4.05561135e-02 -2.07510551e-01 -8.92548230e-03  1.01412693e-01  3.13575005e-04 -1.41407788e-04 -1.53555145e-05
 4.30000000e+00  1.00000000e-01  0.00000000e+00  9.99919168e-01  9.99998661e-01  3.04887517e-06  9.99999969e-01  9.99978467e-01  5.44783865e-05 -1.77664136e-06 -1.27624685e-05  1.00008819e+00  1.00001831e+00  1.00000021e+00
 4.30000000e+00  1.00000000e-01  1.00000000e+00  5.96117047e-01  3.36213518e-01 -8.93949347e-02  7.55973515e-02 -3.77929197e-02 -1.99141159e-01 -8.12381529e-03  9.45001280e-02  2.96139795e-04 -1.34399224e-04 -1.36511103e-05
 4.40000000e+00  1.00000000e-01  0.00000000e+00  9.99924816e-01  9.99998884e-01  2.59491386e-06  9.99999974e-01  9.99981246e-01  4.96437489e-05 -1.53983178e-06 -1.13190186e-05  1.00007873e+00  1.00001653e+00  1.00000017e+00
 4.40000000e+00  1.00000000e-01  1.00000000e+00  5.84239973e-01  3.27733910e-01 -8.53775195e-02  7.05592433e-02 -3.52750288e-02 -1.91234619e-01 -7.41015749e-03  8.82018467e-02  2.79831852e-04 -1.27731266e-04 -1.21687628e-05
 4.50000000e+00  1.00000000e-01  0.00000000e+00  9.99930028e-01  9.99999066e-01  2.21659276e-06  9.99999979e-01  9.99983615e-01  4.52792508e-05 -1.33744392e-06 -1.00551408e-05  1.00007037e+00  1.00001492e+00  1.00000013e+00
 4.50000000e+00  1.00000000e-01  1.00000000e+00  5.72783496e-01  3.19685230e-01 -8.16249840e-02  6.59590512e-02 -3.29758382e-02 -1.83760957e-01 -6.77316664e-03  8.24510927e-02  2.64581752e-04 -1.21402453e-04 -1.08754413e-05
 2.02500000e+00  1.00000000e+00  0.00000000e+00  7.95011110e-01  9.57108360e-01  4.38514900e-02  9.76799134e-01  7.85308129e-01  1.60713237e-01  5.34961514e-03 -4.06307796e-02  1.32741834e+00  1.11058638e+00  1.01928914e+00
 2.02500000e+00  1.00000000e+00  1.00000000e+00  7.51561478e-01  4.45729721e-01 -1.27740913e-01  1.29252241e-01  2.13157614e-03 -3.01007651e-01 -4.97902936e-02  2.13251494e-01  4.97378724e-01 -1.07288053e-01 -6.42243096e-02
 2.05000000e+00  1.00000000e+00  0.00000000e+00  8.10899612e-01  9.65055444e-01  3.46591516e-02  9.80372852e-01  8.30594326e-01  1.46172361e-01  3.98697845e-03 -3.62951782e-02  1.29367968e+00  1.09365180e+00  1.01626618e+00
 2.05000000e+00  1.00000000e+00  1.00000000e+00  7.32229252e-01  4.34719331e-01 -1.23164751e-01  1.22611874e-01 -1.14144684e-02 -2.85270364e-01 -4.47199807e-02  1.92057499e-01  4.64236684e-01 -1.06921671e-01 -5.91351914e-02
 2.10000000e+00  1.00000000e+00  0.00000000e+00  8.35613376e-01  9.74064522e-01  2.46345087e-02  9.85188610e-01  8.78824263e-01  1.23905111e-01  2.60574196e-03 -3.05916128e-02  1.24282328e+00  1.07414351e+00  1.01215611e+00
 2.10000000e+00  1.00000000e+00  1.00000000e+00  7.00720594e-01  4.17673571e-01 -1.15932540e-01  1.11930670e-01 -2.30913871e-02 -2.60623742e-01 -3.82263050e-02  1.65805840e-01  4.13010977e-01 -1.05297449e-01 -5.10548596e-02
 2.20000000e+00  1.00000000e+00  0.00000000e+00  8.69646947e-01  9.83461672e-01  1.47032199e-02  9.90805812e-01  9.25846973e-01  9.40370600e-02  1.40195426e-03 -2.31144862e-02  1.17625953e+00  1.05259728e+00  1.00747943e+00
 2.20000000e+00  1.00000000e+00  1.00000000e+00  6.53456103e-01  3.90844352e-01 -1.04497967e-01  9.56025571e-02 -3.02401733e-02 -2.26052404e-01 -3.00507034e-02  1.33699676e-01  3.42877929e-01 -1.00737247e-01 -3.94784054e-02
 2.30000000e+00  1.00000000e+00  0.00000000e+00  8.92863236e-01  9.88576276e-01  9.59378094e-03  9.93972131e-01  9.50066237e-01  7.43106736e-02  8.69290454e-04 -1.79891295e-02  1.13363834e+00  1.03968977e+00  1.00491701e+00
 2.30000000e+00  1.00000000e+00  1.00000000e+00  6.17467118e-01  3.68713577e-01 -9.51550801e-02  8.29884152e-02 -3.10491333e-02 -2.01699997e-01 -2.45438727e-02  1.12358748e-01  2.94871193e-01 -9.55463223e-02 -3.13025488e-02
 2.40000000e+00  1.00000000e+00  0.00000000e+00  9.10048428e-01  9.91767701e-01  6.55636461e-03  9.95917556e-01  9.64674216e-01  6.01361944e-02  5.86347772e-04 -1.42049386e-02  1.10392811e+00  1.03081583e+00  1.00336245e+00
 2.40000000e+00  1.00000000e+00  1.00000000e+00  5.87944790e-01  3.49510538e-01 -8.71729841e-02  7.27405629e-02 -2.98112609e-02 -1.82980769e-01 -2.04379985e-02  9.64271458e-02  2.58845541e-01 -9.01743125e-02 -2.51950744e-02
 2.50000000e+00  1.00000000e+00  0.00000000e+00  9.23383272e-01  9.93896272e-01  4.62088768e-03  9.97168218e-01  9.74187210e-01  4.94470027e-02  4.19231208e-04 -1.13265116e-02  1.08220484e+00  1.02433082e+00  1.00236341e+00
 2.50000000e+00  1.00000000e+00  1.00000000e+00  5.62687387e-01  3.32483820e-01 -8.02231641e-02  6.42126702e-02 -2.78382986e-02 -1.67832057e-01 -1.72355677e-02  8.38874125e-02  2.30296026e-01 -8.48172053e-02 -2.05042076e-02
 2.60000000e+00  1.00000000e+00  0.00000000e+00  9.34053437e-01  9.95376522e-01  3.33338230e-03  9.97997153e-01  9.80683561e-01  4.11310509e-02  3.12471049e-04 -9.10128739e-03  1.06583318e+00  1.01943168e+00  1.00169615e+00
 2.60000000e+00  1.00000000e+00  1.00000000e+00  5.40489547e-01  3.17197565e-01 -7.41053429e-02  5.70124917e-02 -2.56538509e-02 -1.55145863e-01 -1.46725350e-02  7.37061452e-02  2.06836949e-01 -7.95833323e-02 -1.68385241e-02
 2.70000000e+00  1.00000000e+00  0.00000000e+00  9.42776946e-01  9.96437125e-01  2.45031243e-03  9.98559634e-01  9.85270510e-01  3.45207755e-02  2.39931429e-04 -7.36256804e-03  1.05323705e+00  1.01565522e+00  1.00123785e+00
 2.70000000e+00  1.00000000e+00  1.00000000e+00  5.20614827e-01  3.03357099e-01 -6.86787025e-02  5.08714436e-02 -2.34877341e-02 -1.44259449e-01 -1.25860191e-02  6.52657593e-02  1.87062640e-01 -7.45388538e-02 -1.39376765e-02
 2.80000000e+00  1.00000000e+00  0.00000000e+00  9.50022230e-01  9.97214792e-01  1.83009645e-03  9.98948817e-01  9.88592533e-01  2.91837291e-02  1.88218628e-04 -5.99288658e-03  1.04339940e+00  1.01270474e+00  1.00091621e+00
 2.80000000e+00  1.00000000e+00  1.00000000e+00  5.02578053e-01  2.90745207e-01 -6.38365493e-02  4.55925354e-02 -2.14412410e-02 -1.34746478e-01 -1.08662383e-02  5.81614725e-02  1.70081925e-01 -6.97250876e-02 -1.16186493e-02
 2.90000000e+00  1.00000000e+00  0.00000000e+00  9.56112311e-01  9.97795791e-01  1.38593650e-03  9.99222668e-01  9.91047864e-01  2.48234978e-02  1.49980879e-04 -4.90646774e-03  1.03562727e+00  1.01037673e+00  1.00068651e+00
 2.90000000e+00  1.00000000e+00  1.00000000e+00  4.86041531e-01  2.79193143e-01 -5.94945477e-02  4.10251749e-02 -1.95547291e-02 -1.26317780e-01 -9.43491206e-03  5.21112710e-02  1.55297538e-01 -6.51665541e-02 -9.74849718e-03
 3.00000000e+00  1.00000000e+00  0.00000000e+00  9.61279741e-01  9.98236742e-01  1.06254081e-03  9.99418264e-01  9.92893534e-01  2.12280095e-02  1.20927347e-04 -4.03935502e-03  1.02942970e+00  1.00852532e+00  1.00052004e+00
 3.00000000e+00  1.00000000e+00  1.00000000e+00  4.70760170e-01  2.68565327e-01 -5.55842955e-02  3.70511549e-02 -1.78386690e-02 -1.18768967e-01 -8.23406623e-03  4.69099769e-02  1.42290488e-01 -6.08755598e-02 -8.22854979e-03
 3.10000000e+00  1.00000000e+00  0.00000000e+00  9.65697776e-01  9.98575966e-01  8.23642186e-04  9.99559858e-01  9.94301070e-01  1.82404757e-02  9.84000245e-05 -3.34323493e-03  1.02444881e+00  1.00704296e+00  1.00039784e+00
 3.10000000e+00  1.00000000e+00  1.00000000e+00  4.56550039e-01  2.58750308e-01 -5.20493419e-02  3.35759959e-02 -1.62889456e-02 -1.11950569e-01 -7.21962286e-03  4.24033972e-02  1.30755036e-01 -5.68553581e-02 -6.98443137e-03
 3.20000000e+00  1.00000000e+00  0.00000000e+00  9.69499054e-01  9.98840042e-01  6.44877616e-04  9.99663622e-01  9.95388050e-01  1.57420452e-02  8.06654736e-05 -2.78126520e-03  1.02041819e+00  1.00584884e+00  1.00030713e+00
 3.20000000e+00  1.00000000e+00  1.00000000e+00  4.43269236e-01  2.49654965e-01 -4.88425275e-02  3.05231797e-02 -1.48946854e-02 -1.05750009e-01 -6.35741094e-03  3.84727113e-02  1.20460267e-01 -5.31025845e-02 -5.95939215e-03
 3.30000000e+00  1.00000000e+00  0.00000000e+00  9.72787357e-01  9.99047793e-01  5.09551258e-04  9.99740521e-01  9.96236862e-01  1.36408700e-02  6.65405923e-05 -2.32515185e-03  1.01713637e+00  1.00488146e+00  1.00023909e+00
 3.30000000e+00  1.00000000e+00  1.00000000e+00  4.30805648e-01  2.41200536e-01 -4.59240776e-02  2.78300958e-02 -1.36423334e-02 -1.00080250e-01 -5.62054753e-03  3.50245088e-02  1.11226464e-01 -4.96091968e-02 -5.10968738e-03
 3.40000000e+00  1.00000000e+00  0.00000000e+00  9.75645328e-01  9.99212784e-01  4.06022753e-04  9.99798106e-01  9.96906327e-01  1.18648941e-02  5.51869878e-05 -1.95302916e-03  1.01444907e+00  1.00409357e+00  1.00018758e+00
 3.40000000e+00  1.00000000e+00  1.00000000e+00  4.19068840e-01  2.33319750e-01 -4.32601840e-02  2.54450814e-02 -1.25177768e-02 -9.48724118e-02 -4.98763664e-03  3.19841464e-02  1.02910137e-01 -4.63640121e-02 -4.40129441e-03
 3.50000000e+00  1.00000000e+00  0.00000000e+00  9.78139706e-01  9.99344943e-01  3.26052242e-04  9.99841643e-01  9.97439119e-01  1.03569148e-02  4.59924602e-05 -1.64790281e-03  1.01223699e+00  1.00344857e+00  1.00014824e+00
 3.50000000e+00  1.00000000e+00  1.00000000e+00  4.07984513e-01  2.25954700e-01 -4.08219248e-02  2.33251996e-02 -1.15074053e-02 -9.00708383e-02 -4.44148190e-03  2.92911714e-02  9.53942330e-02 -4.33538966e-02 -3.80753798e-03
 3.60000000e+00  1.00000000e+00  0.00000000e+00  9.80325010e-01  9.99451632e-01  2.63727148e-04  9.99874855e-01  9.97866641e-01  9.07107920e-03  3.84993772e-05 -1.39649539e-03  1.01040707e+00  1.00291797e+00  1.00011795e+00
 3.60000000e+00  1.00000000e+00  1.00000000e+00  3.97490610e-01  2.19055197e-01 -3.85844169e-02  2.14345402e-02 -1.05986110e-02 -8.56297186e-02 -3.96814824e-03  2.68960646e-02  8.85815609e-02 -4.05646633e-02 -3.30734819e-03
 3.70000000e+00  1.00000000e+00  0.00000000e+00  9.82246195e-01  9.99538381e-01  2.14752303e-04  9.99900403e-01  9.98212292e-01  7.97033861e-03  3.23593760e-05 -1.18837635e-03  1.00888619e+00  1.00247941e+00  1.00009446e+00
 3.70000000e+00  1.00000000e+00  1.00000000e+00  3.87534543e-01  2.12577490e-01 -3.65261436e-02  1.97428985e-02 -9.77997874e-03 -8.15107358e-02 -3.55626146e-03  2.47578683e-02  8.23902529e-02 -3.79817305e-02 -2.88396775e-03
 3.80000000e+00  1.00000000e+00  0.00000000e+00  9.83940629e-01  9.99609386e-01  1.75972204e-04  9.99920209e-01  9.98493704e-01  7.02454978e-03  2.73034942e-05 -1.01531209e-03  1.00761654e+00  1.00211527e+00  1.00007610e+00
 3.80000000e+00  1.00000000e+00  1.00000000e+00  3.78071172e-01  2.06483239e-01 -3.46284142e-02  1.82247366e-02 -9.04131321e-03 -7.76813895e-02 -3.19647737e-03  2.28424211e-02  7.67505404e-02 -3.55905898e-02 -2.52398323e-03
 3.90000000e+00  1.00000000e+00  0.00000000e+00  9.85439579e-01  9.99667863e-01  1.45044506e-04  9.99935678e-01  9.98724302e-01  6.20904339e-03  2.31217416e-05 -8.70770284e-04  1.00655212e+00  1.00181160e+00  1.00006167e+00
 3.90000000e+00  1.00000000e+00  1.00000000e+00  3.69061302e-01  2.00738685e-01 -3.28749244e-02  1.68583586e-02 -8.37358381e-03 -7.41137804e-02 -2.88107424e-03  2.11210203e-02  7.16024050e-02 -3.33771276e-02 -2.21659250e-03
 4.00000000e+00  1.00000000e+00  0.00000000e+00  9.86769359e-01  9.99716298e-01  1.20213740e-04  9.99947843e-01  9.98914403e-01  5.50352186e-03  1.96486882e-05 -7.49543102e-04  1.00565613e+00  1.00155728e+00  1.00005024e+00
 4.00000000e+00  1.00000000e+00  1.00000000e+00  3.60470571e-01  1.95313979e-01 -3.12513965e-02  1.56252497e-02 -7.76882817e-03 -7.07837140e-02 -2.60363652e-03  1.95693937e-02  6.68938209e-02 -3.13278349e-02 -1.95304646e-03
 4.10000000e+00  1.00000000e+00  0.00000000e+00  9.87952227e-01  9.99756631e-01  1.00152507e-04  9.99957472e-01  9.99072004e-01  4.89120400e-03  1.67530355e-05 -6.47458895e-04  1.00489900e+00  1.00134343e+00  1.00004114e+00
 4.10000000e+00  1.00000000e+00  1.00000000e+00  3.52268577e-01  1.90182620e-01 -2.97452821e-02  1.45095438e-02 -7.22004794e-03 -6.76700228e-02 -2.35880698e-03  1.81668938e-02  6.25794092e-02 -2.94299354e-02 -1.72622031e-03
 4.20000000e+00  1.00000000e+00  0.00000000e+00  9.89007100e-01  9.99790388e-01  8.38487201e-05  9.99965141e-01  9.99203352e-01  4.35815426e-03  1.43299150e-05 -5.61160519e-04  1.00425682e+00  1.00116291e+00  1.00003386e+00
 4.20000000e+00  1.00000000e+00  1.00000000e+00  3.44428228e-01  1.85320996e-01 -2.83455154e-02  1.34975906e-02 -6.72109700e-03 -6.47540517e-02 -2.14209116e-03  1.68958653e-02  5.86193855e-02 -2.76714532e-02 -1.53028206e-03
 4.30000000e+00  1.00000000e+00  0.00000000e+00  9.89950116e-01  9.99818773e-01  7.05246766e-05  9.99971284e-01  9.99313365e-01  3.89275231e-03  1.22951063e-05 -4.87934081e-04  1.00371019e+00  1.00100993e+00  1.00002799e+00
 4.30000000e+00  1.00000000e+00  1.00000000e+00  3.36925216e-01  1.80707995e-01 -2.70423068e-02  1.25776019e-02 -6.26657945e-03 -6.20192558e-02 -1.94970167e-03  1.57411388e-02  5.49787190e-02 -2.60412392e-02 -1.36043456e-03
 4.40000000e+00  1.00000000e+00  0.00000000e+00  9.90795097e-01  9.99842749e-01  5.95783947e-05  9.99976233e-01  9.99405940e-01  3.48527056e-03  1.05806388e-05 -4.25576041e-04  1.00324331e+00  1.00087984e+00  1.00002325e+00
 4.40000000e+00  1.00000000e+00  1.00000000e+00  3.29737608e-01  1.76324680e-01 -2.58269695e-02  1.17393618e-02 -5.85175579e-03 -5.94508825e-02 -1.77843365e-03  1.46896235e-02  5.16264520e-02 -2.45289668e-02 -1.21271344e-03
 4.50000000e+00  1.00000000e+00  0.00000000e+00  9.91553922e-01  9.99863085e-01  5.05406937e-05  9.99980240e-01  9.99484186e-01  3.12753688e-03  9.13141139e-06 -3.72289593e-04  1.00284321e+00  1.00076881e+00  1.00001939e+00
 4.50000000e+00  1.00000000e+00  1.00000000e+00  3.22845514e-01  1.72154011e-01 -2.46917735e-02  1.09739871e-02 -5.47245899e-03 -5.70357164e-02 -1.62556440e-03  1.37299759e-02  4.85351391e-02 -2.31251094e-02 -1.08382797e-03
 2.02500000e+00  1.00000000e+01  0.00000000e+00  2.32651436e-01  6.68051627e-01  2.61311390e-02  9.22208680e-01  7.55706411e-01  3.29921732e-01  1.03248048e-01 -9.43184906e-02  1.67819928e+00  1.49350911e+00  1.10850012e+00
 2.02500000e+00  1.00000000e+01  1.00000000e+00  9.94432161e-02  8.78957998e-02 -3.36938938e-03  7.31828804e-04 -1.36104957e-04 -2.93736150e-03 -4.25881038e-03  1.41003445e-03 -2.80368127e-03  9.10564217e-01 -6.62959236e-01
 2.05000000e+00  1.00000000e+01  0.00000000e+00  3.28804061e-01  7.36852966e-01  1.88617350e-02  9.48340848e-01  8.45174974e-01  2.52926055e-01  7.25577501e-02 -6.16892210e-02  1.44858263e+00  1.31764858e+00  1.07583150e+00
 2.05000000e+00  1.00000000e+01  1.00000000e+00  9.89476119e-02  8.56310973e-02 -3.52730784e-03  7.02071986e-04 -2.08780450e-04 -2.84619222e-03 -3.51590419e-03  1.18032319e-03  1.67389669e-01  6.67564682e-01 -6.02829862e-01
 2.10000000e+00  1.00000000e+01  0.00000000e+00  4.65450508e-01  8.14515402e-01  1.11223714e-02  9.73249959e-01  9.21946827e-01  1.68436638e-01  4.40669540e-02 -3.30558231e-02  1.24325695e+00  1.16874169e+00  1.04131116e+00
 2.10000000e+00  1.00000000e+01  1.00000000e+00  9.79885333e-02  8.21309886e-02 -3.55346761e-03  6.50698054e-04 -2.55852536e-04 -2.82436905e-03 -2.79000089e-03  9.60611941e-04  3.47828152e-01  4.15218679e-01 -5.14517550e-01
 2.20000000e+00  1.00000000e+01  0.00000000e+00  6.29842785e-01  8.91472560e-01  5.00727192e-03  9.90291771e-01  9.71320067e-01  9.25545223e-02  2.13755539e-02 -1.32754540e-02  1.09969261e+00  1.06694092e+00  1.01560966e+00
 2.20000000e+00  1.00000000e+01  1.00000000e+00  9.60486295e-02  7.65551599e-02 -3.35114128e-03  5.64852634e-04 -2.58656192e-04 -2.93233491e-03 -2.09477537e-03  7.55964271e-04  5.31740083e-01  1.58406999e-01 -3.96068790e-01
 2.30000000e+00  1.00000000e+01  0.00000000e+00  7.26279535e-01  9.29966827e-01  2.71628468e-03  9.95616637e-01  9.86575595e-01  5.82886376e-02  1.20612948e-02 -6.59263987e-03  1.05017978e+00  1.03249985e+00  1.00705806e+00
 2.30000000e+00  1.00000000e+01  1.00000000e+00  9.40361791e-02  7.19108093e-02 -3.09821951e-03  4.94117574e-04 -2.36850785e-04 -3.04601078e-03 -1.69261410e-03  6.38612235e-04  6.29197307e-01  1.28906488e-02 -3.14143566e-01
 2.40000000e+00  1.00000000e+01  0.00000000e+00  7.89296336e-01  9.52242506e-01  1.63779083e-03  9.97744573e-01  9.92783912e-01  3.96107334e-02  7.38104541e-03 -3.70162457e-03  1.02841311e+00  1.01771323e+00  1.00357714e+00
 2.40000000e+00  1.00000000e+01  1.00000000e+00  9.19693383e-02  6.78727330e-02 -2.85720635e-03  4.34831359e-04 -2.12410872e-04 -3.11865411e-03 -1.40599867e-03  5.53518697e-04  6.80800416e-01 -8.02638706e-02 -2.52973549e-01
 2.50000000e+00  1.00000000e+01  0.00000000e+00  8.33209864e-01  9.66175200e-01  1.05641901e-03  9.98732324e-01  9.95748313e-01  2.83103025e-02  4.76972560e-03 -2.25869576e-03  1.01743204e+00  1.01045400e+00  1.00196784e+00
 2.50000000e+00  1.00000000e+01  1.00000000e+00  8.98766565e-02  6.42999886e-02 -2.63823089e-03  3.84691028e-04 -1.89658792e-04 -3.14797626e-03 -1.18526422e-03  4.86045553e-04  7.02625291e-01 -1.41210656e-01 -2.05915596e-01
 2.60000000e+00  1.00000000e+01  0.00000000e+00  8.65182802e-01  9.75349355e-01  7.14082647e-04  9.99240360e-01  9.97324507e-01  2.09838947e-02  3.20910674e-03 -1.46429916e-03  1.01134278e+00  1.00654520e+00  1.00115199e+00
 2.60000000e+00  1.00000000e+01  1.00000000e+00  8.77831457e-02  6.11061488e-02 -2.44157429e-03  3.41981236e-04 -1.69448690e-04 -3.14114490e-03 -1.00910329e-03  4.30348548e-04  7.04489530e-01 -1.80539597e-01 -1.69103227e-01
 2.70000000e+00  1.00000000e+01  0.00000000e+00  8.89223774e-01  9.81622371e-01  4.99705851e-04  9.99522027e-01  9.98230575e-01  1.59906245e-02  2.22841291e-03 -9.94122203e-04  1.00772086e+00  1.00429037e+00  1.00070819e+00
 2.70000000e+00  1.00000000e+01  1.00000000e+00  8.57084147e-02  5.82296851e-02 -2.26528538e-03  3.05369995e-04 -1.51753304e-04 -3.10656294e-03 -8.65706312e-04  3.83388010e-04  6.93089135e-01 -2.04892221e-01 -1.39958903e-01
 2.80000000e+00  1.00000000e+01  0.00000000e+00  9.07755178e-01  9.86039717e-01  3.59241657e-04  9.99687423e-01  9.98783298e-01  1.24556539e-02  1.58769701e-03 -6.99883781e-04  1.00544639e+00  1.00291797e+00  1.00045296e+00
 2.80000000e+00  1.00000000e+01  1.00000000e+00  8.36670392e-02  5.56235050e-02 -2.10703192e-03  2.73804863e-04 -1.36315821e-04 -3.05164397e-03 -7.47455155e-04  3.43275181e-04  6.73095387e-01 -2.18747253e-01 -1.16658302e-01
 2.90000000e+00  1.00000000e+01  0.00000000e+00  9.22326167e-01  9.89225580e-01  2.63950254e-04  9.99789066e-01  9.99136641e-01  9.87682405e-03  1.15573768e-03 -5.07395071e-04  1.00395464e+00  1.00204567e+00  1.00029937e+00
 2.90000000e+00  1.00000000e+01  1.00000000e+00  8.16694620e-02  5.32501310e-02 -1.96460372e-03  2.46444963e-04 -1.22840511e-04 -2.98237201e-03 -6.48992800e-04  3.08697894e-04  6.47772724e-01 -2.25224348e-01 -9.78696453e-02
 3.00000000e+00  1.00000000e+01  0.00000000e+00  9.33971554e-01  9.91569648e-01  1.97485481e-04  9.99853886e-01  9.99371262e-01  7.94920912e-03  8.56835234e-04 -3.76846727e-04  1.00294095e+00  1.00147111e+00  1.00020341e+00
 3.00000000e+00  1.00000000e+01  1.00000000e+00  7.97228579e-02  5.10790336e-02 -1.83603845e-03  2.22612438e-04 -1.11050411e-04 -2.90339105e-03 -5.66361536e-04  2.78681644e-04  6.19394120e-01 -2.26532776e-01 -8.26018231e-02
 3.10000000e+00  1.00000000e+01  0.00000000e+00  9.43407100e-01  9.93324043e-01  1.50058341e-04  9.99896517e-01  9.99532019e-01  6.47904390e-03  6.45388975e-04 -2.85621133e-04  1.00223150e+00  1.00108114e+00  1.00014152e+00
 3.10000000e+00  1.00000000e+01  1.00000000e+00  7.78319078e-02  4.90849479e-02 -1.71963362e-03  2.01756559e-04 -1.00702821e-04 -2.81823429e-03 -4.96547338e-04  2.52472432e-04  5.89531426e-01 -2.24251939e-01 -7.01068463e-02
 3.20000000e+00  1.00000000e+01  0.00000000e+00  9.51142179e-01  9.94656721e-01  1.15560538e-04  9.99925294e-01  9.99645120e-01  5.33855832e-03  4.92938083e-04 -2.20249783e-04  1.00172248e+00  1.00080960e+00  1.00010050e+00
 3.20000000e+00  1.00000000e+01  1.00000000e+00  7.59994012e-02  4.72467225e-02 -1.61392370e-03  1.83426692e-04 -9.15904934e-05 -2.72955455e-03 -4.37208394e-04  2.29471528e-04  5.59260679e-01 -2.19517388e-01 -5.98137723e-02
 3.30000000e+00  1.00000000e+01  0.00000000e+00  9.57547986e-01  9.95682361e-01  9.00509126e-05  9.99945161e-01  9.99726510e-01  4.44086033e-03  3.81180682e-04 -1.72389148e-04  1.00134940e+00  1.00061630e+00  1.00007267e+00
 3.30000000e+00  1.00000000e+01  1.00000000e+00  7.42267120e-02  4.55464858e-02 -1.51764921e-03  1.67251675e-04 -8.35382558e-05 -2.63932329e-03 -3.86498739e-04  2.09195055e-04  5.29307385e-01 -2.13148145e-01 -5.12825183e-02
 3.40000000e+00  1.00000000e+01  0.00000000e+00  9.62900502e-01  9.96480930e-01  7.09148110e-05  9.99959147e-01  9.99786238e-01  3.72529588e-03  2.98043238e-04 -1.36693855e-04  1.00107089e+00  1.00047599e+00  1.00005339e+00
 3.40000000e+00  1.00000000e+01  1.00000000e+00  7.25141658e-02  4.39690205e-02 -1.42972644e-03  1.52923923e-04 -7.63985244e-05 -2.54899073e-03 -3.42946922e-04  1.91246945e-04  5.00149457e-01 -2.05735549e-01 -4.41708896e-02
 3.50000000e+00  1.00000000e+01  0.00000000e+00  9.67408500e-01  9.97109229e-01  5.63767570e-05  9.99969163e-01  9.99830826e-01  3.14855928e-03  2.35379836e-04 -1.09637856e-04  1.00085960e+00  1.00037240e+00  1.00003979e+00
 3.50000000e+00  1.00000000e+01  1.00000000e+00  7.08613207e-02  4.25012823e-02 -1.34922053e-03  1.40187075e-04 -7.00469333e-05 -2.45961067e-03 -3.05369206e-04  1.75299801e-04  4.72090225e-01 -1.97706085e-01 -3.82106708e-02
 3.60000000e+00  1.00000000e+01  0.00000000e+00  9.71232278e-01  9.97608258e-01  4.52059186e-05  9.99976447e-01  9.99864617e-01  2.67913727e-03  1.87588972e-04 -8.88368246e-05  1.00069703e+00  1.00029475e+00  1.00003004e+00
 3.60000000e+00  1.00000000e+01  1.00000000e+00  6.92671815e-02  4.11320219e-02 -1.27532253e-03  1.28826306e-04 -6.43784767e-05 -2.37193664e-03 -2.72805806e-04  1.61080820e-04  4.45310362e-01 -1.89366262e-01 -3.31900722e-02
 3.70000000e+00  1.00000000e+01  0.00000000e+00  9.74496554e-01  9.98008045e-01  3.65342996e-05  9.99981817e-01  9.99890574e-01  2.29369612e-03  1.50749117e-04 -7.26416141e-05  1.00057036e+00  1.00023574e+00  1.00002294e+00
 3.70000000e+00  1.00000000e+01  1.00000000e+00  6.77303622e-02  3.98514852e-02 -1.20733008e-03  1.18660685e-04 -5.93042422e-05 -2.28649526e-03 -2.44473090e-04  1.48361147e-04  4.19904830e-01 -1.80934927e-01 -2.89407009e-02
