'D'-form resistance scalars, generated 26/04/2020 20:38:12
             s'          lambda           gamma              XA              YA              YB              XC              YC              XG              YG              YH              XM              YM              ZM
 2.10000000e+00  1.00000000e-01  1.00000000e+00 -1.49995199e-01 -2.44503099e-02  2.40763916e-02 -2.61147259e-05  1.74229649e-04 -1.56853731e-01 -8.91421006e-03  1.63507260e-04  6.31698601e-03  7.56517373e-04 -2.55265526e-05
 2.20000000e+00  1.00000000e-01  0.00000000e+00  6.42932440e-02  8.84682477e-03 -8.41046839e-03  1.35968895e-05  8.03951646e-03  6.75643170e-02  2.78284573e-03  2.63142855e-03  4.73441484e-02  1.79415463e-03  1.13701659e-05
 2.20000000e+00  1.00000000e-01  1.00000000e+00 -6.62375957e-02 -1.11087634e-02  1.05491203e-02 -7.89536459e-06  4.46153844e-05 -6.96027112e-02 -3.48315201e-03  4.70641098e-05  2.34707053e-03  2.50075791e-04 -7.31584645e-06
 2.30000000e+00  1.00000000e-01  0.00000000e+00  3.62195887e-02  4.52452495e-03 -4.15871236e-03  7.77112751e-06  3.84342685e-03  3.78091933e-02  1.24010745e-03  1.13369232e-03  2.63184050e-02  7.01948250e-04  5.73555302e-06
 2.30000000e+00  1.00000000e-01  1.00000000e+00 -3.80485871e-02 -6.09037621e-03  5.59198904e-03 -3.05862851e-06  1.45485486e-05 -3.97155043e-02 -1.66297593e-03  1.80432818e-05  1.19223742e-03  1.05771217e-04 -2.56447536e-06
 2.40000000e+00  1.00000000e-01  0.00000000e+00  2.26805522e-02  2.56414499e-03 -2.28181876e-03  5.01251733e-06  2.04268134e-03  2.33667751e-02  6.17310800e-04  5.45982253e-04  1.60528256e-02  3.10199875e-04  3.28447287e-06
 2.40000000e+00  1.00000000e-01  1.00000000e+00 -2.43383758e-02 -3.67607672e-03  3.26780535e-03 -1.36969532e-06  4.99180355e-06 -2.50730046e-02 -8.81157506e-04  8.01327930e-06  6.89831160e-04  5.09123007e-05 -1.02760423e-06
 2.50000000e+00  1.00000000e-01  0.00000000e+00  1.50577904e-02  1.55344943e-03 -1.33958201e-03  3.43420274e-06  1.16310645e-03  1.52491329e-02  3.30569977e-04  2.82831144e-04  1.02983012e-02  1.49125991e-04  2.03034174e-06
 2.50000000e+00  1.00000000e-01  1.00000000e+00 -1.65275921e-02 -2.36018537e-03  2.03313600e-03 -6.76130394e-07  1.53772278e-06 -1.67364327e-02 -4.99782478e-04  3.91135412e-06  4.29078254e-04  2.66503358e-05 -4.52605397e-07
 2.60000000e+00  1.00000000e-01  0.00000000e+00  1.03881261e-02  9.87978160e-04 -8.26144352e-04  2.43681293e-06  6.96485462e-04  1.03139908e-02  1.86815335e-04  1.54524499e-04  6.82975450e-03  7.66215466e-05  1.32554945e-06
 2.60000000e+00  1.00000000e-01  1.00000000e+00 -1.16724989e-02 -1.58421389e-03  1.32351347e-03 -3.58391720e-07  2.20793664e-07 -1.15882598e-02 -2.97924625e-04  2.04186935e-06  2.79990983e-04  1.48322531e-05 -2.15046702e-07
 2.70000000e+00  1.00000000e-01  0.00000000e+00  7.36706165e-03  6.52286350e-04 -5.29187724e-04  1.76997444e-06  4.33575208e-04  7.15883947e-03  1.10122648e-04  8.79658449e-05  4.64037313e-03  4.16814634e-05  9.03240777e-07
 2.70000000e+00  1.00000000e-01  1.00000000e+00 -8.47875576e-03 -1.09999591e-03  8.91852144e-04 -2.00609032e-07 -2.58019826e-07 -8.23828586e-03 -1.84581534e-04  1.12296316e-06  1.88962942e-04  8.64837570e-06 -1.08187930e-07
 2.80000000e+00  1.00000000e-01  0.00000000e+00  5.33806417e-03  4.43898242e-04 -3.49553722e-04  1.30816539e-06  2.78570963e-04  5.07115374e-03  6.72003431e-05  5.17641593e-05  3.21428482e-03  2.38831030e-05  6.37572891e-07
 2.80000000e+00  1.00000000e-01  1.00000000e+00 -6.29448790e-03 -7.84816899e-04  6.17933651e-04 -1.17298911e-07 -4.03218496e-07 -5.97899975e-03 -1.18003611e-04  6.43856185e-07  1.30925715e-04  5.23688504e-06 -5.71835202e-08
 2.90000000e+00  1.00000000e-01  0.00000000e+00  3.93606299e-03  3.09789650e-04 -2.36871693e-04  9.80455816e-07  1.83756568e-04  3.65303824e-03  4.22234832e-05  3.13061441e-05  2.26262306e-03  1.43684863e-05  4.63504417e-07
 2.90000000e+00  1.00000000e-01  1.00000000e+00 -4.75585670e-03 -5.72615969e-04  4.38104404e-04 -7.10902739e-08 -4.13681685e-07 -4.41320064e-03 -7.74451504e-05  3.82202347e-07  9.26455312e-05  3.27163577e-06 -3.15000823e-08
 3.00000000e+00  1.00000000e-01  0.00000000e+00  2.94518370e-03  2.20869743e-04 -1.64026486e-04  7.43594102e-07  1.23956451e-04  2.66927667e-03  2.72070414e-05  1.93730460e-05  1.61499219e-03  9.05360227e-06  3.45383131e-07
 3.00000000e+00  1.00000000e-01  1.00000000e+00 -3.64639403e-03 -4.25718976e-04  3.16688865e-04 -4.44021164e-08 -3.72978252e-07 -3.30419705e-03 -5.19781337e-05  2.33751883e-07  6.67020439e-05  2.09816680e-06 -1.79515098e-08
 3.10000000e+00  1.00000000e-01  0.00000000e+00  2.23197125e-03  1.60428825e-04 -1.15736928e-04  5.69843211e-07  8.52628276e-05  1.97500986e-03  1.79243416e-05  1.22249087e-05  1.16706249e-03  5.95928088e-06  2.62742379e-07
 3.10000000e+00  1.00000000e-01  1.00000000e+00 -2.83121992e-03 -3.21668908e-04  2.32790382e-04 -2.84590582e-08 -3.18020895e-07 -2.50476350e-03 -3.55730653e-05  1.46703053e-07  4.87465281e-05  1.37651272e-06 -1.05443024e-08
 3.20000000e+00  1.00000000e-01  0.00000000e+00  1.71060467e-03  1.18458431e-04 -8.30244900e-05  4.40782489e-07  5.96655640e-05  1.47776490e-03  1.20450420e-05  7.84419715e-06  8.52851236e-04  4.08456731e-06  2.03364933e-07
 3.20000000e+00  1.00000000e-01  1.00000000e+00 -2.22271308e-03 -2.46508399e-04  1.73651799e-04 -1.86557345e-08 -2.63767601e-07 -1.91976506e-03 -2.47688576e-05  9.41857440e-08  3.60959932e-05  9.21272375e-07 -6.36374109e-09
 3.30000000e+00  1.00000000e-01  0.00000000e+00  1.32424776e-03  8.87590035e-05 -6.04352830e-05  3.43862267e-07  4.23957550e-05  1.11691822e-03  8.24008297e-06  5.10559738e-06  6.29614470e-04  2.90402810e-06  1.59706813e-07
 3.30000000e+00  1.00000000e-01  1.00000000e+00 -1.76214255e-03 -1.91270040e-04  1.31226816e-04 -1.24739494e-08 -2.15419448e-07 -1.48595794e-03 -1.75129521e-05  6.17148300e-08  2.70383113e-05  6.27507024e-07 -3.93045517e-09
 3.40000000e+00  1.00000000e-01  0.00000000e+00  1.03455490e-03  6.73972980e-05 -4.45751140e-05  2.70362109e-07  3.05433025e-05  8.52034588e-04  5.72980693e-06  3.36381022e-06  4.69217069e-04  2.13244383e-06  1.26963676e-07
 3.40000000e+00  1.00000000e-01  1.00000000e+00 -1.40939146e-03 -1.50068138e-04  1.00328621e-04 -8.48918782e-09 -1.74633080e-07 -1.16054971e-03 -1.25553682e-05  4.11823955e-08  2.04674669e-05  4.34233885e-07 -2.48049730e-09
 3.50000000e+00  1.00000000e-01  0.00000000e+00  8.14987883e-04  5.18029345e-05 -3.32693496e-05  2.14123790e-07  2.22805889e-05  6.55517355e-04  4.04442262e-06  2.23900239e-06  3.52749974e-04  1.60997952e-06  1.01985772e-07
 3.50000000e+00  1.00000000e-01  1.00000000e+00 -1.13628727e-03 -1.18919030e-04  7.75126927e-05 -5.86962369e-09 -1.41015988e-07 -9.13857883e-04 -9.11493396e-06  2.79427109e-08  1.56402740e-05  3.04783160e-07 -1.59492101e-09
 3.60000000e+00  1.00000000e-01  0.00000000e+00  6.46983481e-04  4.02697090e-05 -2.51018933e-05  1.70739002e-07  1.64402281e-05  5.08334258e-04  2.89474934e-06  1.50292097e-06  2.67374680e-04  1.24436067e-06  8.26527624e-08
 3.60000000e+00  1.00000000e-01  1.00000000e+00 -9.22844149e-04 -9.50928222e-05  6.04608505e-05 -4.11713468e-09 -1.13785126e-07 -7.25084628e-04 -6.69377683e-06  1.92474820e-08  1.20567863e-05  2.16724799e-07 -1.04384866e-09
 3.70000000e+00  1.00000000e-01  0.00000000e+00  5.17285379e-04  3.16366927e-05 -1.91281391e-05  1.37014355e-07  1.22586972e-05  3.97111726e-04  2.09888619e-06  1.01553023e-06  2.04223905e-04  9.80715218e-07  6.75016583e-08
 3.70000000e+00  1.00000000e-01  1.00000000e+00 -7.54557836e-04 -7.66691375e-05  4.75734449e-05 -2.92591833e-09 -9.18608325e-08 -5.79358840e-04 -4.96791767e-06  1.34437435e-08  9.36920844e-06  1.55945800e-07 -6.94027804e-10
 3.80000000e+00  1.00000000e-01  0.00000000e+00  4.16341953e-04  2.51036903e-05 -1.47094772e-05  1.10611972e-07  9.22958507e-06  3.12368391e-04  1.54040361e-06  6.89484835e-07  1.57118711e-04  7.85466809e-07  5.55003064e-08
 3.80000000e+00  1.00000000e-01  1.00000000e+00 -6.20811626e-04 -6.22827530e-05  3.77341797e-05 -2.10443633e-09 -7.42687248e-08 -4.65955310e-04 -3.72315690e-06  9.51160657e-09  7.33489302e-06  1.13439612e-07 -4.68051900e-10
 3.90000000e+00  1.00000000e-01  0.00000000e+00  3.37196037e-04  2.01111659e-05 -1.14077717e-05  8.98038088e-08  7.01188965e-06  2.47310962e-04  1.14352565e-06  4.69446117e-07  1.21708671e-04  6.37475035e-07  4.59056675e-08
 3.90000000e+00  1.00000000e-01  1.00000000e+00 -5.13749744e-04 -5.09504854e-05  3.01535711e-05 -1.53042574e-09 -6.01966807e-08 -3.77056766e-04 -2.81568296e-06  6.80947477e-09  5.78263106e-06  8.33605469e-08 -3.20009689e-10
 4.00000000e+00  1.00000000e-01  0.00000000e+00  2.74701580e-04  1.62603885e-05 -8.91690270e-06  7.33012684e-08  5.37186990e-06  1.97003365e-04  8.58117326e-07  3.19819300e-07  9.48905938e-05  5.23045978e-07  3.81730931e-08
 4.00000000e+00  1.00000000e-01  1.00000000e+00 -4.27459504e-04 -4.19497280e-05  2.42625187e-05 -1.12442251e-09 -4.89244401e-08 -3.06878285e-04 -2.14742605e-06  4.92904259e-09  4.58862212e-06  6.18342059e-08 -2.21511589e-10
 4.10000000e+00  1.00000000e-01  0.00000000e+00  2.25032657e-04  1.32650037e-05 -7.02114408e-06  6.01355923e-08  4.14779166e-06  1.57838431e-04  6.50570293e-07  2.17436486e-07  7.44371427e-05  4.33063154e-07  3.18969333e-08
 4.10000000e+00  1.00000000e-01  1.00000000e+00 -3.57472260e-04 -3.47467320e-05  1.96482332e-05 -8.34012725e-10 -3.98836388e-08 -2.51117667e-04 -1.65072987e-06  3.60474210e-09  3.66348532e-06  4.62695255e-08 -1.55102415e-10
 4.20000000e+00  1.00000000e-01  0.00000000e+00  1.85314967e-04  1.09166151e-05 -5.56645432e-06  4.95729040e-08  3.22625188e-06  1.27153654e-04  4.98046719e-07  1.47035540e-07  5.87340427e-05  3.61292839e-07  2.67707645e-08
 4.20000000e+00  1.00000000e-01  1.00000000e+00 -3.00373557e-04 -2.89420314e-05  1.60074216e-05 -6.24112103e-10 -3.26180264e-08 -2.06542264e-04 -1.27833263e-06  2.66168464e-09  2.94177580e-06  3.49071996e-08 -1.09772611e-10
 4.30000000e+00  1.00000000e-01  0.00000000e+00  1.53370481e-04  9.06186860e-06 -4.44160558e-06  4.10532826e-08  2.52682907e-06  1.02967199e-04  3.84834522e-07  9.84545886e-08  4.66015426e-05  3.03363101e-07  2.25602279e-08
 4.30000000e+00  1.00000000e-01  1.00000000e+00 -2.53531335e-04 -2.42334791e-05  1.31148812e-05 -4.70922317e-10 -2.67624968e-08 -1.70702355e-04 -9.96847157e-07  1.98317108e-09  2.37509532e-06  2.65376222e-08 -7.84618739e-11
 4.40000000e+00  1.00000000e-01  0.00000000e+00  1.27539742e-04  7.58708228e-06 -3.56563859e-06  3.41466415e-08  1.99199394e-06  8.37950942e-05  3.00003986e-07  6.48651072e-08  3.71719546e-05  2.56134634e-07  1.90841092e-08
 4.40000000e+00  1.00000000e-01  1.00000000e+00 -2.14906980e-04 -2.03912901e-05  1.08023198e-05 -3.58106638e-10 -2.20340412e-08 -1.41731508e-04 -7.82458236e-07  1.49011118e-09  1.92754448e-06  2.03215674e-08 -5.66220374e-11
 4.50000000e+00  1.00000000e-01  0.00000000e+00  1.06543971e-04  6.40679149e-06 -2.87883724e-06  2.85205146e-08  1.58006185e-06  6.85145245e-05  2.35861966e-07  4.16341343e-08  2.98008069e-05  2.17303626e-07  1.62009313e-08
 4.50000000e+00  1.00000000e-01  1.00000000e+00 -1.82901399e-04 -1.72379722e-05  8.94217492e-06 -2.74314760e-10 -1.82019585e-08 -1.18191586e-04 -6.17991625e-07  1.12858617e-09  1.57200261e-06  1.56679249e-08 -4.12234368e-11
 2.00001000e+00  1.00000000e+00  0.00000000e+00  2.50013619e+04  1.52595796e+00 -1.51148502e+00  4.79475617e-02  2.46536414e+00  2.50014228e+04  7.55714148e-01  2.40396285e-01  1.66676687e+04  1.29839959e+00  2.35404761e-02
 2.00001000e+00  1.00000000e+00  1.00000000e+00 -2.50013588e+04 -1.52135078e+00  1.51378338e+00 -3.12732101e-02  5.56005038e-01 -2.50014127e+04 -7.43546063e-01  1.23762194e+00  1.66676381e+04  1.96702290e-01 -1.07941958e-02
 2.00002000e+00  1.00000000e+00  0.00000000e+00  1.25012060e+04  1.41043343e+00 -1.39596892e+00  4.79306840e-02  2.28055028e+00  1.25012669e+04  6.97956103e-01  2.17300628e-01  8.33423141e+03  1.20598254e+00  2.35320372e-02
 2.00002000e+00  1.00000000e+00  1.00000000e+00 -1.25012028e+04 -1.40582625e+00  1.39826728e+00 -3.12563324e-02  5.09803598e-01 -1.25012567e+04 -6.85788017e-01  1.14520995e+00  8.33420078e+03  1.73612371e-01 -1.07857569e-02
 2.00005000e+00  1.00000000e+00  0.00000000e+00  5.00099981e+03  1.25771831e+00 -1.24327703e+00  4.78842209e-02  2.03627596e+00  5.00106072e+03  6.21610157e-01  1.86783065e-01  3.33409401e+03  1.08381750e+00  2.35088056e-02
 2.00005000e+00  1.00000000e+00  1.00000000e+00 -5.00099666e+03 -1.25311112e+00  1.24557539e+00 -3.12098693e-02  4.48740595e-01 -5.00105062e+03 -6.09442072e-01  1.02305885e+00  3.33406340e+03  1.43110606e-01 -1.07625254e-02
 2.00010000e+00  1.00000000e+00  0.00000000e+00  2.50084386e+03  1.14219378e+00 -1.12778799e+00  4.78132443e-02  1.85154347e+00  2.50090482e+03  5.63865637e-01  1.63717054e-01  1.66732343e+03  9.91408665e-01  2.34733173e-02
 2.00010000e+00  1.00000000e+00  1.00000000e+00 -2.50084071e+03 -1.13758659e+00  1.13008635e+00 -3.11388927e-02  4.02565987e-01 -2.50089472e+03 -5.51697551e-01  9.30671310e-01  1.66729284e+03  1.20068727e-01 -1.07270371e-02
 2.00020000e+00  1.00000000e+00  0.00000000e+00  1.25068792e+03  1.02666925e+00 -1.01232866e+00  4.76828435e-02  1.66690034e+00  1.25074898e+03  5.06135972e-01  1.40683608e-01  8.33886230e+02  8.99008861e-01  2.34081170e-02
 2.00020000e+00  1.00000000e+00  1.00000000e+00 -1.25068477e+03 -1.02206206e+00  1.01462702e+00 -3.10084919e-02  3.56420854e-01 -1.25073887e+03 -4.93967886e-01  8.38310627e-01  8.33855688e+02  9.70796171e-02 -1.06618367e-02
 2.00050000e+00  1.00000000e+00  0.00000000e+00  5.00481816e+02  8.73954124e-01 -8.59788291e-01  4.73333414e-02  1.42308180e+00  5.00543102e+02  4.29865786e-01  1.10332110e-01  3.33749080e+02  7.76889888e-01  2.32333659e-02
 2.00050000e+00  1.00000000e+00  1.00000000e+00 -5.00478663e+02 -8.69346942e-01  8.62086651e-01 -3.06589898e-02  2.95508158e-01 -5.00533001e+02 -4.17697701e-01  7.16296505e-01  3.33718655e+02  6.68469505e-02 -1.04870856e-02
 2.00100000e+00  1.00000000e+00  0.00000000e+00  2.50325941e+02  7.58429594e-01 -7.44522703e-01  4.68154574e-02  1.23902145e+00  2.50387577e+02  3.72232992e-01  8.75110049e-02  1.66978877e+02  6.84548982e-01  2.29744239e-02
 2.00100000e+00  1.00000000e+00  1.00000000e+00 -2.50322788e+02 -7.53822412e-01  7.46821063e-01 -3.01411058e-02  2.49555216e-01 -2.50377476e+02 -3.60064907e-01  6.24110964e-01  1.66948624e+02  4.42019255e-02 -1.02281436e-02
 2.00200000e+00  1.00000000e+00  0.00000000e+00  1.25172004e+02  6.43957724e-01 -6.30273228e-01  4.59593671e-02  1.05630561e+00  1.25233635e+02  3.15135065e-01  6.51886899e-02  8.35428867e+01  5.92668886e-01  2.25359932e-02
 2.00200000e+00  1.00000000e+00  1.00000000e+00 -1.25168910e+02 -6.39444856e-01  6.32664105e-01 -2.94820532e-02  2.04386356e-01 -1.25223581e+02 -3.03025682e-01  5.32681040e-01  8.35129194e+01  2.22939435e-02 -9.94287718e-03
 2.00500000e+00  1.00000000e+00  0.00000000e+00  4.99718237e+01  4.94369057e-01 -4.81148758e-01  4.38067222e-02  8.17681362e-01  5.00331732e+01  2.40651254e-01  3.67531628e-02  3.34090452e+01  4.72038239e-01  2.14284869e-02
 2.00500000e+00  1.00000000e+00  1.00000000e+00 -4.99689058e+01 -4.90138898e-01  4.83817065e-01 -2.79185563e-02  1.46196345e-01 -5.00232586e+01 -2.28717394e-01  4.13275205e-01  3.33797996e+01 -5.04544029e-03 -9.29238637e-03
 2.01000000e+00  1.00000000e+00  0.00000000e+00  2.48257031e+01  3.83952575e-01 -3.71200833e-01  4.08606458e-02  6.41328120e-01  2.48861880e+01  1.85801498e-01  1.67684338e-02  1.66438878e+01  3.82044781e-01  1.99033992e-02
 2.01000000e+00  1.00000000e+00  1.00000000e+00 -2.48230786e+01 -3.80192812e-01  3.74331109e-01 -2.59478793e-02  1.04427754e-01 -2.48765075e+01 -1.74158232e-01  3.25127110e-01  1.66156424e+01 -2.34395794e-02 -8.52080640e-03
 2.02000000e+00  1.00000000e+00  0.00000000e+00  1.21890964e+01  2.78275903e-01 -2.65948385e-01  3.61071690e-02  4.71453004e-01  1.22472264e+01  1.33400666e-01 -8.65378659e-04  8.21664418e+00  2.94142304e-01  1.74223779e-02
 2.02000000e+00  1.00000000e+00  1.00000000e+00 -1.21870581e+01 -2.75453968e-01  2.70000949e-01 -2.31210506e-02  6.62951382e-02 -1.22380163e+01 -1.22331350e-01  2.40559950e-01  8.19006089e+00 -3.83450597e-02 -7.51664525e-03
 2.02500000e+00  1.00000000e+00  0.00000000e+00  9.64332055e+00  2.48605994e-01 -2.38362942e-01  3.63719888e-02  4.27258880e-01  9.70286534e+00  1.19994376e-01 -4.53240490e-03  6.52032735e+00  2.71181508e-01  1.75858552e-02
 2.02500000e+00  1.00000000e+00  1.00000000e+00 -9.64024985e+00 -2.44107695e-01  2.40398707e-01 -2.09050907e-02  5.48802287e-02 -9.69284986e+00 -1.08496765e-01  2.15574150e-01  6.49117988e+00 -4.05495213e-02 -5.87211853e-03
 2.05000000e+00  1.00000000e+00  0.00000000e+00  4.54429420e+00  1.57972043e-01 -1.49421965e-01  3.00939764e-02  2.81002754e-01  4.59946710e+00  7.61233355e-02 -1.54957214e-02  3.11448419e+00  1.92625846e-01  1.46725333e-02
 2.05000000e+00  1.00000000e+00  1.00000000e+00 -4.54124078e+00 -1.53669579e-01  1.51275242e-01 -1.59159775e-02  2.52636091e-02 -4.58949725e+00 -6.53344316e-02  1.41246830e-01  3.08650847e+00 -4.63933520e-02 -4.13912416e-03
 2.10000000e+00  1.00000000e+00  0.00000000e+00  1.98303247e+00  8.54898999e-02 -7.87203858e-02  2.20132722e-02  1.60218371e-01  2.02893860e+00  4.15996622e-02 -1.95709339e-02  1.39372224e+00  1.24089002e-01  1.08358284e-02
 2.10000000e+00  1.00000000e+00  1.00000000e+00 -1.98001873e+00 -8.15583592e-02  8.02807645e-02 -1.01010763e-02  5.78864142e-03 -2.01910643e+00 -3.20938497e-02  7.96011408e-02  1.36724824e+00 -4.27079167e-02 -2.18528452e-03
 2.20000000e+00  1.00000000e+00  0.00000000e+00  7.42437126e-01  3.69655873e-02 -3.18517188e-02  1.31546697e-02  7.38276545e-02  7.73229151e-01  1.88723299e-02 -1.63494351e-02  5.44945533e-01  6.95115778e-02  6.63459258e-03
 2.20000000e+00  1.00000000e+00  1.00000000e+00 -7.39520277e-01 -3.36970085e-02  3.29918074e-02 -4.73338362e-03 -2.26112867e-03 -7.63829164e-01 -1.14868213e-02  3.55070184e-02  5.20945531e-01 -2.95283090e-02 -6.80321345e-04
 2.30000000e+00  1.00000000e+00  0.00000000e+00  3.71615274e-01  1.99341587e-02 -1.57558026e-02  8.43422214e-03  4.08419763e-02  3.92231913e-01  1.08912341e-02 -1.21829887e-02  2.82627991e-01  4.51103360e-02  4.38946023e-03
 2.30000000e+00  1.00000000e+00  1.00000000e+00 -3.68818391e-01 -1.72260089e-02  1.66155446e-02 -2.45219346e-03 -2.83064333e-03 -3.83428862e-01 -5.13766108e-03  1.88534016e-02  2.61262671e-01 -1.96074844e-02 -2.21078089e-04
 2.40000000e+00  1.00000000e+00  0.00000000e+00  2.11762846e-01  1.21045707e-02 -8.61585476e-03  5.63214754e-03  2.47556842e-02  2.25723256e-01  7.11750397e-03 -8.96518805e-03  1.65760393e-01  3.12834319e-02  3.03463080e-03
 2.40000000e+00  1.00000000e+00  1.00000000e+00 -2.09106070e-01 -9.86278981e-03  9.28022834e-03 -1.35057278e-03 -2.27887324e-03 -2.17624605e-01 -2.61607578e-03  1.08982160e-02  1.47142660e-01 -1.30045222e-02 -6.87445873e-05
 2.50000000e+00  1.00000000e+00  0.00000000e+00  1.30590703e-01  7.94374974e-03 -5.01322952e-03  3.87038257e-03  1.58949219e-02  1.40177701e-01  5.00886067e-03 -6.62858146e-03  1.04574827e-01  2.25314645e-02  2.15977677e-03
 2.50000000e+00  1.00000000e+00  1.00000000e+00 -1.28091176e-01 -6.08644640e-03  5.53543850e-03 -7.78084306e-04 -1.66800163e-03 -1.32841046e-01 -1.46922737e-03  6.64215592e-03  8.86350486e-02 -8.68293115e-03 -1.73489532e-05
 2.60000000e+00  1.00000000e+00  0.00000000e+00  8.51315593e-02  5.50897999e-03 -3.04286021e-03  2.71995255e-03  1.06302776e-02  9.18036808e-02  3.69460146e-03 -4.94397366e-03  6.93489242e-02  1.66311131e-02  1.56968868e-03
 2.60000000e+00  1.00000000e+00  1.00000000e+00 -8.28009714e-02 -3.96698129e-03  3.45872383e-03 -4.64569275e-04 -1.18482571e-03 -8.52415847e-02 -8.95594302e-04  4.20239367e-03  5.58846708e-02 -5.85055777e-03 -7.62088652e-07
 2.70000000e+00  1.00000000e+00  0.00000000e+00  5.78905980e-02  3.98100568e-03 -1.90461232e-03  1.94729529e-03  7.33362679e-03  6.25861967e-02  2.81109325e-03 -3.72299062e-03  4.77172006e-02  1.24919686e-02  1.15948663e-03
 2.70000000e+00  1.00000000e+00  1.00000000e+00 -5.57353129e-02 -2.69709448e-03  2.23908233e-03 -2.85765381e-04 -8.34581877e-04 -5.67774192e-02 -5.84845198e-04  2.73623466e-03  3.64549795e-02 -3.98201414e-03  3.75092620e-06
 2.80000000e+00  1.00000000e+00  0.00000000e+00  4.07137526e-02  2.96918035e-03 -1.21972406e-03  1.41655228e-03  5.18568764e-03  4.40460018e-02  2.18548923e-03 -2.82951952e-03  3.37870701e-02  9.50923854e-03  8.67943535e-04
 2.80000000e+00  1.00000000e+00  1.00000000e+00 -3.87353313e-02 -1.89657331e-03  1.49081245e-03 -1.80326949e-04 -5.88918857e-04 -3.89464821e-02 -4.04463717e-04  1.82411090e-03  2.44302585e-02 -2.73835732e-03  4.24695058e-06
 2.90000000e+00  1.00000000e+00  0.00000000e+00  2.94373108e-02  2.27029900e-03 -7.94847930e-04  1.04503839e-03  3.74213067e-03  3.18146177e-02  1.72584976e-03 -2.16921667e-03  2.44806154e-02  7.31756623e-03  6.57136175e-04
 2.90000000e+00  1.00000000e+00  1.00000000e+00 -2.76322933e-02 -1.37095415e-03  1.01599866e-03 -1.16361451e-04 -4.17673012e-04 -2.73653557e-02 -2.92770231e-04  1.24032836e-03  1.67408996e-02 -1.90259811e-03  3.58282880e-06
 3.00000000e+00  1.00000000e+00  0.00000000e+00  2.17850771e-02  1.77095242e-03 -5.24827522e-04  7.80703820e-04  2.74759157e-03  2.34844214e-02  1.37916860e-03 -1.67690729e-03  1.80776426e-02  5.68315220e-03  5.02547937e-04
 3.00000000e+00  1.00000000e+00  1.00000000e+00 -2.01469010e-02 -1.01402670e-03  7.06276431e-04 -7.65874461e-05 -2.98338120e-04 -1.96206271e-02 -2.19530573e-04  8.58039174e-04  1.16915884e-02 -1.33538320e-03  2.73383616e-06
 3.10000000e+00  1.00000000e+00  0.00000000e+00  1.64463559e-02  1.40421203e-03 -3.49869781e-04  5.89895777e-04  2.04762175e-03  1.76590135e-02  1.11260229e-03 -1.30634160e-03  1.35648467e-02  4.44967805e-03  3.87821400e-04
 3.10000000e+00  1.00000000e+00  1.00000000e+00 -1.49655323e-02 -7.64709543e-04  4.99484866e-04 -5.13117454e-05 -2.14645813e-04 -1.43141975e-02 -1.69099730e-04  6.02568042e-04  8.30152509e-03 -9.46507807e-04  1.99566337e-06
 3.20000000e+00  1.00000000e+00  0.00000000e+00  1.26311341e-02  1.12868793e-03 -2.34679133e-04  4.50368613e-04  1.54603658e-03  1.34913956e-02  9.04658938e-04 -1.02507334e-03  1.03192545e-02  3.50950714e-03  3.01778642e-04
 3.20000000e+00  1.00000000e+00  1.00000000e+00 -1.12967627e-02 -5.86324821e-04  3.58633464e-04 -3.49341520e-05 -1.55945773e-04 -1.06018397e-02 -1.32931779e-04  4.29188887e-04  5.98134134e-03 -6.77266729e-04  1.42677238e-06
 3.30000000e+00  1.00000000e+00  0.00000000e+00  9.84829109e-03  9.17749770e-04 -1.57879399e-04  3.47135714e-04  1.18096492e-03  1.04515266e-02  7.40564619e-04 -8.09881607e-04  7.94481400e-03  2.78661132e-03  2.36636048e-04
 3.30000000e+00  1.00000000e+00  1.00000000e+00 -8.64889645e-03 -4.56034134e-04  2.61019826e-04 -2.41344353e-05 -1.14259059e-04 -7.95841132e-03 -1.06121848e-04  3.09547012e-04  4.36669597e-03 -4.89042775e-04  1.01073469e-06
 3.40000000e+00  1.00000000e+00  0.00000000e+00  7.78107578e-03  7.53669135e-04 -1.06145678e-04  2.69931641e-04  9.11570749e-04  8.19603244e-03  6.09864662e-04 -6.44011609e-04  6.18168393e-03  2.22646971e-03  1.86889617e-04
 3.40000000e+00  1.00000000e+00  1.00000000e+00 -6.70485946e-03 -3.59154752e-04  1.92320719e-04 -1.68984598e-05 -8.44215475e-05 -6.04598335e-03 -8.57282840e-05  2.25841146e-04  3.22611400e-03 -3.56222229e-04  7.14023282e-07
 3.50000000e+00  1.00000000e+00  0.00000000e+00  6.22047396e-03  6.24295569e-04 -7.10147206e-05  2.11619922e-04  7.10324335e-04  6.49716566e-03  5.04946387e-04 -5.15255744e-04  4.85540874e-03  1.78935934e-03  1.48596385e-04
 3.50000000e+00  1.00000000e+00  1.00000000e+00 -5.25596693e-03 -2.85985324e-04  1.43298250e-04 -1.19790256e-05 -6.28906934e-05 -4.64287732e-03 -6.99006331e-05  1.66534434e-04  2.40949576e-03 -2.61648645e-04  5.04890490e-07
 3.60000000e+00  1.00000000e+00  0.00000000e+00  5.02580808e-03  5.21089134e-04 -4.70155814e-05  1.67172538e-04  5.58315832e-04  5.20083133e-03  4.20152049e-04 -4.14641648e-04  3.84630206e-03  1.44602520e-03  1.18899495e-04
